subject,organ,accept,dice,iou,tp,fp,fn,pred_vox,gt_vox,status,num_voxels,volume_mm3,is_empty,centroid_x_rel,centroid_y_rel,centroid_z_rel,bbox_x_rel,bbox_y_rel,bbox_z_rel,bbox_volume_mm3,mask_to_bbox_ratio,num_components,largest_component_fraction,touches_boundary,boundary_fraction,mean_HU,median_HU,std_HU,p05_HU,p95_HU,orig_axcodes
s0747,atrial_appendage_left,0,0.9028,0.8228,3278,305,401,3583,3679,ok,3583,12092.62,0,0.3589,0.4749,0.5372,0.1165,0.0902,0.0806,42687.0,0.2833,1,1.0,0,0.0,17.42,21.0,29.39,-40.9,58.0,RAS
s0747,autochthon_left,1,0.9657,0.9336,76402,2646,2784,79048,79186,ok,79048,266787.0,0,0.4163,0.205,0.389,0.218,0.4098,1.0,4502054.0,0.0593,1,1.0,1,0.0184,2.66,8.0,48.22,-87.0,72.0,RAS
s0747,autochthon_right,1,0.9613,0.9254,78484,2768,3555,81252,82039,ok,81252,274225.5,0,0.5643,0.2214,0.415,0.2068,0.4248,1.0,4425857.0,0.062,1,1.0,1,0.0165,1.32,4.0,46.67,-82.0,72.0,RAS
s0747,brachiocephalic_trunk,0,0.803,0.6708,1836,725,176,2561,2012,ok,2561,8643.38,0,0.5109,0.5819,0.7312,0.1015,0.0639,0.0664,21687.75,0.3985,1,1.0,0,0.0,40.3,38.0,39.41,5.0,71.0,RAS
s0747,brachiocephalic_vein_left,0,0.0012,0.0006,5,7865,446,7870,451,low_dice,7870,26561.25,0,0.4451,0.611,0.7653,0.1729,0.1203,0.1517,158976.0,0.1671,1,1.0,0,0.0,79.38,55.0,167.6,8.0,113.0,RAS
s0747,brachiocephalic_vein_right,0,0.1595,0.0867,87,607,310,694,397,low_dice,694,2342.25,0,0.5734,0.6134,0.7785,0.0564,0.0489,0.1374,19085.62,0.1227,2,0.9986,0,0.0,18.25,22.0,32.68,-42.35,64.35,RAS
s0747,clavicula_left,1,0.9688,0.9395,6368,340,70,6708,6438,ok,6708,22639.5,0,0.3851,0.6686,0.8952,0.1617,0.1278,0.1848,192435.75,0.1176,1,1.0,1,0.0145,377.56,274.0,370.56,-52.65,1165.3,RAS
s0747,clavicula_right,1,0.977,0.955,7282,202,141,7484,7423,ok,7484,25258.5,0,0.601,0.6454,0.9034,0.188,0.2256,0.2038,435375.0,0.058,1,1.0,1,0.029,377.89,262.0,387.62,-59.0,1162.0,RAS
s0747,colon,0,0.9251,0.8606,46945,5300,2305,52245,49250,ok,52245,176326.88,0,0.2973,0.6652,0.086,0.7068,0.391,0.2322,3233412.0,0.0545,2,0.9099,1,0.047,-281.07,-47.0,411.13,-1001.0,60.0,RAS
s0747,common_carotid_artery_left,0,0.8947,0.8094,2085,313,178,2398,2263,ok,2398,8093.25,0,0.4294,0.5596,0.8252,0.0714,0.0789,0.218,61944.75,0.1307,1,1.0,0,0.0,25.66,29.0,28.27,-27.0,66.0,RAS
s0747,common_carotid_artery_right,0,0.6964,0.5342,726,256,377,982,1103,ok,982,3314.25,0,0.5623,0.6102,0.8409,0.0451,0.0602,0.2559,34992.0,0.0947,3,0.8198,1,0.0204,20.76,21.0,32.78,-32.0,73.0,RAS
s0747,costal_cartilages,0,0.9341,0.8763,59165,3236,5117,62401,64282,ok,62401,210603.38,0,0.4498,0.7421,0.3676,0.797,0.3534,0.8341,11837232.0,0.0178,25,0.3799,1,0.0001,111.26,98.0,82.41,36.0,246.0,RAS
s0747,duodenum,0,0.826,0.7035,6065,495,2061,6560,8126,ok,6560,22140.0,0,0.566,0.5783,0.0286,0.2707,0.1278,0.0806,140454.0,0.1576,2,0.9796,1,0.0919,-58.9,8.0,239.08,-859.0,64.0,RAS
s0747,esophagus,0,0.924,0.8587,12419,1575,468,13994,12887,ok,13994,47229.75,0,0.4523,0.4479,0.5584,0.1767,0.282,0.7109,1784531.25,0.0265,1,1.0,0,0.0,-57.61,18.0,249.05,-889.0,74.0,RAS
s0747,gallbladder,0,0.0,0.0,0,0,150,0,150,miss,0,0.0,1,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,RAS
s0747,heart,1,0.9732,0.9478,189002,5392,5022,194394,194024,ok,194394,656079.75,0,0.3576,0.5206,0.4143,0.4135,0.312,0.4123,2680796.25,0.2447,1,1.0,0,0.0,30.17,32.0,25.94,-14.0,68.0,RAS
s0747,humerus_left,0,0.7385,0.5854,209,84,64,293,273,ok,293,988.88,0,0.126,0.5518,0.9929,0.0489,0.0677,0.0142,2369.25,0.4174,1,1.0,1,0.5802,162.7,86.0,160.59,20.6,515.2,RAS
s0747,humerus_right,1,0.9814,0.9634,12174,192,270,12366,12444,ok,12366,41735.25,0,0.8465,0.5499,0.9636,0.1316,0.1429,0.0948,89775.0,0.4649,1,1.0,1,0.0827,154.48,129.0,135.47,-18.0,423.0,RAS
s0747,iliopsoas_left,0,0.9224,0.856,1005,57,112,1062,1117,ok,1062,3584.25,0,0.3815,0.3465,0.0181,0.0301,0.094,0.0521,7425.0,0.4827,1,1.0,1,0.1394,33.75,33.0,38.98,-28.0,98.95,RAS
s0747,iliopsoas_right,0,0.9263,0.8628,2025,246,76,2271,2101,ok,2271,7664.62,0,0.5578,0.3528,0.0252,0.0451,0.1128,0.0853,21870.0,0.3505,1,1.0,1,0.107,26.99,28.0,42.36,-45.0,95.0,RAS
s0747,inferior_vena_cava,0,0.9101,0.8351,13457,480,2177,13937,15634,ok,13937,47037.38,0,0.5084,0.4946,0.2069,0.1165,0.0827,0.3934,191045.25,0.2462,1,1.0,1,0.009,31.71,32.0,35.06,-25.2,89.0,RAS
s0747,kidney_left,1,0.959,0.9212,21835,612,1255,22447,23090,ok,22447,75758.62,0,0.2736,0.3497,0.0742,0.1617,0.1729,0.1754,247002.75,0.3067,1,1.0,1,0.0311,8.9,9.0,41.12,-59.0,74.0,RAS
s0747,kidney_right,1,0.9518,0.9081,11297,212,931,11509,12228,ok,11509,38842.88,0,0.6348,0.4097,0.0312,0.1316,0.1617,0.0948,101587.5,0.3824,1,1.0,1,0.0803,17.41,18.0,35.54,-41.0,73.0,RAS
s0747,liver,1,0.978,0.9569,407264,9456,8890,416720,416154,ok,416720,1406430.0,0,0.6412,0.5305,0.1693,0.4962,0.5263,0.3412,4490640.0,0.3132,1,1.0,1,0.0056,43.64,44.0,35.29,-13.0,101.0,RAS
s0747,lung_lower_lobe_left,1,0.9911,0.9824,329527,1365,4530,330892,334057,ok,330892,1116760.5,0,0.3052,0.3039,0.5258,0.3383,0.3722,0.7109,4510687.5,0.2476,1,1.0,0,0.0,-834.41,-873.0,143.16,-943.0,-553.0,RAS
s0747,lung_lower_lobe_right,1,0.9939,0.988,438035,2239,3094,440274,441129,ok,440274,1485924.75,0,0.6449,0.3479,0.4192,0.3872,0.485,0.6398,6053889.5,0.2454,4,1.0,0,0.0,-837.48,-873.0,132.01,-927.0,-597.0,RAS
s0747,lung_middle_lobe_right,1,0.9801,0.961,185870,2791,4749,188661,190619,ok,188661,636730.88,0,0.6341,0.6157,0.4195,0.3947,0.3421,0.3033,2063880.0,0.3085,1,1.0,0,0.0,-878.78,-910.0,124.14,-953.0,-683.0,RAS
s0747,lung_upper_lobe_left,1,0.9927,0.9854,355535,3829,1427,359364,356962,ok,359364,1212853.5,0,0.2816,0.5533,0.6414,0.312,0.4135,0.6209,4036601.25,0.3005,1,1.0,0,0.0,-865.48,-900.0,126.73,-948.0,-629.0,RAS
s0747,lung_upper_lobe_right,1,0.9896,0.9795,353436,3241,4174,356677,357610,ok,356677,1203784.88,0,0.6341,0.5248,0.6694,0.3797,0.4887,0.4313,4032551.25,0.2985,2,1.0,0,0.0,-863.98,-894.0,120.58,-940.0,-664.0,RAS
s0747,pancreas,0,0.7767,0.635,6516,1936,1810,8452,8326,ok,8452,28525.5,0,0.4228,0.5639,0.065,0.2256,0.1466,0.128,213232.5,0.1338,2,0.9999,1,0.0341,4.55,6.0,46.24,-72.0,73.0,RAS
s0747,portal_vein_and_splenic_vein,0,0.5485,0.3779,3792,2168,4074,5960,7866,ok,5960,20115.0,0,0.4788,0.5452,0.0979,0.3797,0.1992,0.1422,541991.25,0.0371,2,0.8617,0,0.0,24.68,25.0,38.95,-35.0,82.0,RAS
s0747,pulmonary_vein,0,0.9051,0.8267,6785,628,794,7413,7579,ok,7413,25018.88,0,0.4539,0.4305,0.5059,0.2932,0.188,0.1991,552825.0,0.0453,3,0.5393,0,0.0,24.64,31.0,44.15,-34.0,69.0,RAS
s0747,rib_left_1,0,0.9396,0.8861,3882,137,362,4019,4244,ok,4019,13564.12,0,0.341,0.594,0.8685,0.1053,0.218,0.2227,257607.0,0.0527,1,1.0,0,0.0,331.11,298.0,225.59,35.0,758.2,RAS
s0747,rib_left_10,0,0.945,0.8958,5276,538,76,5814,5352,ok,5814,19622.25,0,0.2129,0.2594,0.2996,0.3421,0.3609,0.3602,2240784.0,0.0088,1,1.0,0,0.0,266.12,253.0,154.27,32.65,542.0,RAS
s0747,rib_left_11,1,0.9677,0.9375,3808,220,34,4028,3842,ok,4028,13594.5,0,0.2368,0.2332,0.1756,0.3195,0.2744,0.327,1444989.38,0.0094,1,1.0,1,0.0092,286.84,275.0,156.61,56.0,552.65,RAS
s0747,rib_left_12,0,0.8222,0.6981,1244,533,5,1777,1249,ok,1777,5997.38,0,0.3096,0.22,0.0957,0.2143,0.0977,0.1991,210073.5,0.0285,1,1.0,1,0.0163,227.94,209.0,125.04,55.0,461.6,RAS
s0747,rib_left_2,1,0.9707,0.9431,4941,127,171,5068,5112,ok,5068,17104.5,0,0.2911,0.5591,0.8612,0.1729,0.312,0.2796,760259.25,0.0225,1,1.0,0,0.0,206.0,189.0,164.97,-23.65,511.65,RAS
s0747,rib_left_3,1,0.9488,0.9025,4277,398,64,4675,4341,ok,4675,15778.12,0,0.2536,0.5293,0.8214,0.218,0.3835,0.3602,1517454.0,0.0104,1,1.0,0,0.0,193.01,192.0,150.91,-29.0,457.0,RAS
s0747,rib_left_4,1,0.9764,0.9538,5887,185,100,6072,5987,ok,6072,20493.0,0,0.2326,0.5135,0.7607,0.2331,0.4474,0.4313,2265968.25,0.009,1,1.0,0,0.0,188.81,187.0,161.86,-50.0,472.0,RAS
s0747,rib_left_5,1,0.968,0.938,6442,369,57,6811,6499,ok,6811,22987.12,0,0.2256,0.4825,0.7006,0.2481,0.4887,0.4455,2722005.0,0.0084,2,0.9999,0,0.0,175.54,167.0,172.13,-63.0,498.0,RAS
s0747,rib_left_6,1,0.9625,0.9277,7091,431,122,7522,7213,ok,7522,25386.75,0,0.2187,0.4462,0.6354,0.2556,0.5263,0.4645,3148740.0,0.0081,1,1.0,0,0.0,177.86,171.0,166.93,-66.0,481.0,RAS
s0747,rib_left_7,1,0.9586,0.9205,8548,592,146,9140,8694,ok,9140,30847.5,0,0.2044,0.4101,0.5606,0.2932,0.5226,0.4597,3549399.75,0.0087,2,0.9999,0,0.0,208.34,206.0,175.8,-51.0,505.05,RAS
s0747,rib_left_8,1,0.9701,0.9419,7241,328,119,7569,7360,ok,7569,25545.38,0,0.2056,0.3358,0.4909,0.312,0.4699,0.4408,3256453.0,0.0078,1,1.0,0,0.0,222.56,220.0,153.55,-13.0,483.0,RAS
s0747,rib_left_9,1,0.972,0.9455,6173,333,23,6506,6196,ok,6506,21957.75,0,0.2086,0.2854,0.4034,0.3233,0.406,0.3839,2539107.0,0.0086,1,1.0,0,0.0,224.86,216.0,147.85,-4.0,487.0,RAS
s0747,rib_right_1,0,0.9255,0.8614,3703,28,568,3731,4271,ok,3731,12592.12,0,0.6185,0.6003,0.8354,0.1015,0.203,0.2133,221433.75,0.0569,2,0.9995,0,0.0,335.33,295.0,241.35,10.5,798.5,RAS
s0747,rib_right_10,1,0.9812,0.963,5079,133,62,5212,5141,ok,5212,17590.5,0,0.754,0.2786,0.2446,0.2857,0.3684,0.3839,2036097.0,0.0086,1,1.0,0,0.0,235.1,213.0,156.84,16.0,527.35,RAS
s0747,rib_right_11,1,0.9749,0.951,3415,66,110,3481,3525,ok,3481,11748.38,0,0.7175,0.2395,0.1443,0.2594,0.2406,0.2938,924048.0,0.0127,1,1.0,1,0.0141,262.24,250.0,146.8,31.0,521.0,RAS
s0747,rib_right_12,1,0.9507,0.906,1407,88,58,1495,1465,ok,1495,5045.62,0,0.6337,0.23,0.0733,0.1617,0.0714,0.1754,102022.88,0.0495,1,1.0,1,0.0227,225.33,211.0,110.85,76.0,430.0,RAS
s0747,rib_right_2,1,0.968,0.938,4842,96,224,4938,5066,ok,4938,16665.75,0,0.6728,0.5547,0.8252,0.1729,0.3008,0.2749,720360.0,0.0231,3,0.9854,0,0.0,193.62,179.0,166.04,-29.0,507.0,RAS
s0747,rib_right_3,1,0.9484,0.9019,4488,452,36,4940,4524,ok,4940,16672.5,0,0.7054,0.5315,0.77,0.203,0.3835,0.346,1357033.5,0.0123,1,1.0,0,0.0,167.56,161.0,144.18,-35.0,422.0,RAS
s0747,rib_right_4,1,0.9733,0.948,5974,265,63,6239,6037,ok,6239,21056.62,0,0.7231,0.509,0.7031,0.2143,0.4474,0.4028,1945873.12,0.0108,1,1.0,0,0.0,198.72,186.0,172.51,-46.0,515.1,RAS
s0747,rib_right_5,1,0.9599,0.9228,7295,323,287,7618,7582,ok,7618,25710.75,0,0.7299,0.4895,0.6361,0.2143,0.5,0.4265,2302728.75,0.0112,10,0.9978,0,0.0,215.22,194.0,200.03,-59.0,594.0,RAS
s0747,rib_right_6,1,0.9675,0.9371,7662,267,247,7929,7909,ok,7929,26760.38,0,0.7395,0.4526,0.5713,0.203,0.5263,0.4313,2321865.0,0.0115,2,0.9997,0,0.0,172.83,163.0,165.09,-57.0,474.0,RAS
s0747,rib_right_7,1,0.9718,0.9452,8763,395,113,9158,8876,ok,9158,30908.25,0,0.7526,0.4144,0.5034,0.2218,0.5414,0.4408,2666682.0,0.0116,2,0.9999,0,0.0,201.68,182.0,178.83,-36.0,549.0,RAS
s0747,rib_right_8,1,0.9806,0.9619,7640,215,88,7855,7728,ok,7855,26510.62,0,0.7579,0.3527,0.4324,0.2556,0.4774,0.4597,2827210.5,0.0094,1,1.0,0,0.0,211.35,195.0,170.63,-27.0,544.0,RAS
s0747,rib_right_9,1,0.973,0.9475,6787,286,90,7073,6877,ok,7073,23871.38,0,0.7623,0.3133,0.3459,0.2744,0.4323,0.4218,2521648.0,0.0095,1,1.0,0,0.0,234.52,216.0,180.09,-28.0,567.0,RAS
s0747,scapula_left,1,0.9577,0.9189,23688,1684,408,25372,24096,ok,25372,85630.5,0,0.186,0.3865,0.8596,0.2632,0.2519,0.3934,1313786.25,0.0652,1,1.0,1,0.0379,243.73,189.0,224.21,-8.0,690.0,RAS
s0747,scapula_right,1,0.9737,0.9487,34444,1334,528,35778,34972,ok,35778,120750.75,0,0.7967,0.4147,0.8322,0.2406,0.2895,0.4976,1746360.0,0.0691,1,1.0,1,0.0135,299.22,234.0,267.72,-5.0,819.0,RAS
s0747,small_bowel,0,0.9174,0.8474,15898,629,2233,16527,18131,ok,16527,55778.62,0,0.2212,0.6198,0.0215,0.5226,0.2293,0.0853,515099.25,0.1083,3,0.7791,1,0.1311,-34.79,-1.0,154.78,-149.0,55.0,RAS
s0747,spinal_cord,1,0.9711,0.9439,17070,451,564,17521,17634,ok,17521,59133.38,0,0.4859,0.3103,0.5383,0.0714,0.3985,1.0,1434219.75,0.0412,1,1.0,1,0.0103,11.18,13.0,38.29,-54.0,70.0,RAS
s0747,spleen,1,0.9715,0.9446,41843,1111,1341,42954,43184,ok,42954,144969.75,0,0.2079,0.3409,0.1934,0.2105,0.1805,0.2796,535248.0,0.2708,1,1.0,0,0.0,23.35,24.0,37.07,-39.0,82.0,RAS
s0747,sternum,1,0.9513,0.907,22813,690,1648,23503,24461,ok,23503,79322.62,0,0.4639,0.7366,0.6432,0.1541,0.1429,0.5782,641506.5,0.1237,1,1.0,0,0.0,156.52,123.0,167.03,-44.0,475.0,RAS
s0747,stomach,1,0.9562,0.9161,96768,4813,4046,101581,100814,ok,101581,342835.88,0,0.3975,0.6204,0.1374,0.406,0.3835,0.2701,2119203.0,0.1618,1,1.0,1,0.0033,-138.5,1.0,342.8,-993.0,66.0,RAS
s0747,subclavian_artery_left,0,0.923,0.857,3369,338,224,3707,3593,ok,3707,12511.12,0,0.3777,0.5515,0.8544,0.2481,0.1203,0.1943,292248.0,0.0428,1,1.0,0,0.0,17.77,19.0,53.54,-45.0,72.0,RAS
s0747,subclavian_artery_right,0,0.9307,0.8704,4922,242,491,5164,5413,ok,5164,17428.5,0,0.595,0.5713,0.8228,0.1992,0.094,0.2085,196762.5,0.0886,1,1.0,0,0.0,34.77,34.0,56.21,-29.0,82.0,RAS
s0747,superior_vena_cava,0,0.8781,0.7827,1783,238,257,2021,2040,ok,2021,6820.88,0,0.522,0.5458,0.5607,0.0564,0.1015,0.1943,56041.88,0.1217,1,1.0,0,0.0,27.19,37.0,38.81,-50.0,72.0,RAS
s0747,thyroid_gland,0,0.3148,0.1868,399,325,1412,724,1811,low_dice,724,2443.5,0,0.527,0.6306,0.8785,0.0865,0.1128,0.1706,83835.0,0.0291,2,0.6409,0,0.0,57.8,59.0,35.39,1.0,116.0,RAS
s0747,trachea,1,0.9688,0.9396,12128,361,419,12489,12547,ok,12489,42150.38,0,0.4991,0.5184,0.7347,0.2105,0.2895,0.3602,1106028.0,0.0381,1,1.0,0,0.0,-911.25,-990.0,185.58,-1023.0,-439.0,RAS
s0747,vertebrae_C5,0,0.6358,0.4661,158,181,0,339,158,ok,339,1144.12,0,0.483,0.6108,0.9892,0.0827,0.0414,0.0284,4900.5,0.2335,1,1.0,1,0.3628,287.66,285.0,106.13,112.9,476.2,RAS
s0747,vertebrae_C6,0,0.8688,0.7681,2587,587,194,3174,2781,ok,3174,10712.25,0,0.4876,0.5838,0.9704,0.1353,0.0902,0.0758,46656.0,0.2296,3,0.9984,1,0.0967,282.0,236.0,182.94,83.0,649.7,RAS
s0747,vertebrae_C7,0,0.9404,0.8875,5797,358,377,6155,6174,ok,6155,20773.12,0,0.4873,0.5472,0.9461,0.1917,0.1278,0.128,158010.75,0.1315,3,0.9992,1,0.0169,279.5,237.0,199.43,39.0,680.0,RAS
s0747,vertebrae_L1,1,0.9849,0.9703,19322,493,99,19815,19421,ok,19815,66875.62,0,0.4719,0.31,0.0958,0.1955,0.2556,0.1896,477360.0,0.1401,1,1.0,1,0.01,214.27,145.0,242.27,-35.0,728.3,RAS
s0747,vertebrae_L2,1,0.9916,0.9832,11269,136,56,11405,11325,ok,11405,38491.88,0,0.4661,0.3689,0.0271,0.1504,0.1917,0.0948,137700.0,0.2795,6,0.9991,1,0.0943,176.52,109.0,196.8,-26.0,582.0,RAS
s0747,vertebrae_T1,1,0.9758,0.9527,8058,261,139,8319,8197,ok,8319,28076.62,0,0.4867,0.4998,0.9185,0.203,0.1579,0.1611,260253.0,0.1079,2,0.9999,1,0.0054,272.19,222.0,197.63,42.0,658.1,RAS
s0747,vertebrae_T10,1,0.9765,0.9541,15983,556,213,16539,16196,ok,16539,55819.12,0,0.4883,0.2303,0.3645,0.1504,0.2143,0.1943,315495.0,0.1769,1,1.0,0,0.0,269.11,197.0,213.78,47.0,720.0,RAS
s0747,vertebrae_T11,1,0.9838,0.9682,17589,227,351,17816,17940,ok,17816,60129.0,0,0.4833,0.2467,0.2792,0.1466,0.2256,0.1848,308002.5,0.1952,1,1.0,0,0.0,221.8,146.0,235.76,-5.0,728.0,RAS
s0747,vertebrae_T12,1,0.9823,0.9652,17837,454,190,18291,18027,ok,18291,61732.12,0,0.4776,0.2708,0.1856,0.1391,0.2256,0.218,344655.0,0.1791,2,0.9999,0,0.0,202.78,124.0,240.03,-28.0,713.5,RAS
s0747,vertebrae_T2,1,0.9534,0.911,7470,589,141,8059,7611,ok,8059,27199.12,0,0.4856,0.4496,0.8847,0.1729,0.188,0.1754,287212.5,0.0947,1,1.0,0,0.0,272.09,223.0,198.07,39.0,648.1,RAS
s0747,vertebrae_T3,1,0.953,0.9103,7729,320,442,8049,8171,ok,8049,27165.38,0,0.487,0.4,0.8444,0.1504,0.203,0.1848,284310.0,0.0955,2,0.9983,0,0.0,253.59,209.0,199.05,23.0,631.0,RAS
s0747,vertebrae_T4,0,0.9404,0.8875,7879,814,185,8693,8064,ok,8693,29338.88,0,0.4906,0.3585,0.7937,0.1504,0.2143,0.1896,307800.0,0.0953,2,0.9988,0,0.0,241.26,181.0,210.62,21.0,654.0,RAS
s0747,vertebrae_T5,1,0.9482,0.9016,9884,341,738,10225,10622,ok,10225,34509.38,0,0.4963,0.3149,0.7391,0.1579,0.2368,0.1896,357210.0,0.0966,1,1.0,0,0.0,241.85,176.0,231.4,5.0,731.0,RAS
s0747,vertebrae_T6,1,0.9679,0.9379,10853,389,330,11242,11183,ok,11242,37941.75,0,0.4945,0.2766,0.6799,0.1579,0.2293,0.1754,319929.75,0.1186,1,1.0,0,0.0,251.78,178.0,246.63,10.0,783.95,RAS
s0747,vertebrae_T7,1,0.9787,0.9583,12265,303,231,12568,12496,ok,12568,42417.0,0,0.4928,0.2413,0.6115,0.1579,0.2143,0.1754,298950.75,0.1419,2,0.9999,0,0.0,238.64,176.0,239.18,-5.0,737.0,RAS
s0747,vertebrae_T8,1,0.9826,0.9658,13336,311,161,13647,13497,ok,13647,46058.62,0,0.4925,0.2207,0.5313,0.1579,0.2105,0.218,365148.0,0.1261,2,0.9999,0,0.0,237.84,168.0,238.81,-7.0,736.0,RAS
s0747,vertebrae_T9,1,0.9733,0.948,14665,243,562,14908,15227,ok,14908,50314.5,0,0.4916,0.2175,0.447,0.1541,0.2143,0.2038,339157.12,0.1484,1,1.0,0,0.0,221.5,151.0,229.56,-9.0,695.65,RAS
s0625,adrenal_gland_left,1,0.9623,0.9274,1865,128,18,1993,1883,ok,1993,6726.38,0,0.4199,0.3949,0.532,0.0646,0.1212,0.0757,44064.0,0.1527,1,1.0,0,0.0,29.7,26.0,34.8,-24.0,84.0,RAS
s0625,adrenal_gland_right,1,0.9675,0.937,1428,45,51,1473,1479,ok,1473,4971.38,0,0.5986,0.373,0.5376,0.0646,0.1263,0.0638,38728.12,0.1284,1,1.0,0,0.0,33.6,35.0,36.14,-28.0,87.4,RAS
s0625,aorta,1,0.9884,0.977,87871,773,1292,88644,89163,ok,88644,299173.5,0,0.5112,0.4115,0.7279,0.1901,0.3788,0.5745,3075468.75,0.0973,1,1.0,0,0.0,115.61,124.0,28.53,52.0,143.0,RAS
s0625,atrial_appendage_left,1,0.9579,0.9192,1787,113,44,1900,1831,ok,1900,6412.5,0,0.4413,0.4467,0.7775,0.0837,0.096,0.0355,21161.25,0.303,1,1.0,0,0.0,67.48,71.0,31.93,10.0,114.0,RAS
s0625,autochthon_left,1,0.9879,0.9761,165733,2031,2021,167764,167754,ok,167764,566203.5,0,0.4402,0.1178,0.5279,0.2814,0.2525,0.8203,4333162.5,0.1307,1,1.0,1,0.0017,40.92,48.0,24.01,-8.0,64.0,RAS
s0625,autochthon_right,1,0.9881,0.9765,161854,1901,2002,163755,163856,ok,163755,552673.12,0,0.5906,0.1291,0.5234,0.2471,0.2525,0.8227,3817125.0,0.1448,1,1.0,1,0.0014,39.29,47.0,26.45,-15.0,64.0,RAS
s0625,brachiocephalic_trunk,0,0.9355,0.8788,1486,163,42,1649,1528,ok,1649,5565.38,0,0.5702,0.4871,0.9103,0.0837,0.0859,0.0402,21458.25,0.2594,1,1.0,0,0.0,120.62,132.0,29.52,54.0,148.0,RAS
s0625,brachiocephalic_vein_left,1,0.9746,0.9505,5376,178,102,5554,5478,ok,5554,18744.75,0,0.542,0.5179,0.9002,0.1597,0.1515,0.0875,157342.5,0.1191,1,1.0,0,0.0,147.67,159.0,43.82,59.65,205.0,RAS
s0625,brachiocephalic_vein_right,0,0.9131,0.8401,1366,251,9,1617,1375,ok,1617,5457.38,0,0.6417,0.471,0.9043,0.0684,0.0606,0.0615,18954.0,0.2879,1,1.0,0,0.0,91.92,102.0,40.42,11.0,140.0,RAS
s0625,clavicula_left,1,0.9883,0.9768,4376,67,37,4443,4413,ok,4443,14995.12,0,0.4851,0.4832,0.964,0.1217,0.1515,0.078,106920.0,0.1402,1,1.0,1,0.029,375.31,311.0,239.03,84.0,861.9,RAS
s0625,clavicula_right,1,0.9782,0.9573,8000,197,160,8197,8160,ok,8197,27664.88,0,0.7317,0.4146,0.9626,0.2966,0.3333,0.0827,608107.5,0.0455,1,1.0,0,0.0,444.66,375.0,301.5,66.0,1023.0,RAS
s0625,colon,1,0.952,0.9085,249417,8752,16380,258169,265797,ok,258169,871320.38,0,0.4906,0.5791,0.3915,0.749,0.6111,0.5981,20353818.0,0.0428,1,1.0,0,0.0,-174.27,-37.0,315.0,-979.0,55.0,RAS
s0625,common_carotid_artery_left,1,0.9582,0.9197,1088,79,16,1167,1104,ok,1167,3938.62,0,0.5293,0.4337,0.9418,0.0304,0.101,0.104,23760.0,0.1658,1,1.0,1,0.0163,84.93,94.0,42.73,8.3,140.0,RAS
s0625,common_carotid_artery_right,0,0.9349,0.8778,776,90,18,866,794,ok,866,2922.75,0,0.6295,0.4489,0.9556,0.0646,0.0606,0.078,22720.5,0.1286,1,1.0,1,0.0231,98.12,105.0,34.63,34.25,143.0,RAS
s0625,costal_cartilages,1,0.9495,0.9039,51700,2975,2520,54675,54220,ok,54675,184528.12,0,0.5211,0.7365,0.7214,0.7947,0.4394,0.4799,12457628.0,0.0148,19,0.7054,0,0.0,111.43,112.0,35.59,61.0,157.0,RAS
s0625,duodenum,0,0.9437,0.8934,18445,1216,986,19661,19431,ok,19661,66355.88,0,0.5286,0.5285,0.4526,0.2586,0.1667,0.1513,484704.0,0.1369,1,1.0,0,0.0,39.76,51.0,59.58,-27.0,85.0,RAS
s0625,esophagus,1,0.9686,0.9391,11548,574,175,12122,11723,ok,12122,40911.75,0,0.5322,0.3717,0.786,0.1369,0.1566,0.3688,587574.0,0.0696,1,1.0,0,0.0,12.75,44.0,110.52,-171.95,79.0,RAS
s0625,femur_left,1,0.991,0.9822,41832,412,347,42244,42179,ok,42244,142573.5,0,0.1715,0.3758,0.0858,0.2205,0.2374,0.1371,533614.5,0.2672,1,1.0,0,0.0,297.43,241.0,236.78,27.0,783.0,RAS
s0625,femur_right,1,0.9816,0.9638,37033,1196,193,38229,37226,ok,38229,129022.88,0,0.6958,0.4019,0.0583,0.2015,0.2222,0.13,432877.5,0.2981,1,1.0,1,0.0173,294.25,250.0,219.05,25.0,735.0,RAS
s0625,gallbladder,1,0.9576,0.9186,3059,47,224,3106,3283,ok,3106,10482.75,0,0.7122,0.6351,0.5163,0.1217,0.1566,0.0496,70308.0,0.1491,1,1.0,0,0.0,14.66,15.0,17.18,-14.0,42.0,RAS
s0625,gluteus_maximus_left,1,0.9845,0.9694,152313,3129,1676,155442,153989,ok,155442,524616.75,0,0.2316,0.1474,0.1145,0.3688,0.2323,0.2671,1701695.25,0.3083,1,1.0,0,0.0,36.73,40.0,15.2,8.0,56.0,RAS
s0625,gluteus_maximus_right,1,0.9912,0.9825,164956,1539,1393,166495,166349,ok,166495,561920.62,0,0.6729,0.1686,0.0976,0.3422,0.2778,0.2742,1937925.0,0.29,1,1.0,1,0.0116,35.96,39.0,16.04,5.0,55.0,RAS
s0625,gluteus_medius_left,1,0.9858,0.972,91919,1455,1190,93374,93109,ok,93374,315137.25,0,0.1676,0.2972,0.2182,0.2776,0.3636,0.2246,1685205.0,0.187,1,1.0,0,0.0,47.92,52.0,18.85,18.0,65.0,RAS
